"Year","x","nWx","nNx_total","nLx","B"
1976,71,741022.16,1297772.06,72741,NA
1976,72,686751.87,1188492.51,70818,NA
1976,73,646483.12,1110694.84,68731,NA
1976,74,606005.3,1024010.68,66534,NA
1976,75,592993.02,985956.87,64146,NA
1976,76,584896.11,960227.12,61611,NA
1976,77,532863.37,864250.43,59070,NA
1976,78,493004,797248.92,56405,NA
1976,79,453845.06,728940.44,53560,NA
1976,80,426242.94,673200.16,50527,NA
1976,81,389462.95,609206.39,47366,NA
1976,82,350701.14,543710.98,44093,NA
1976,83,316432.65,486012.71,40650,NA
1976,84,276774.01,420314.1,37135,NA
1976,85,238924.48,358062.44,33631,NA
1976,86,208924.34,310438.04,30099,NA
1976,87,178290,263423.31,26584,NA
1976,88,144214.63,211317.79,23237,NA
1976,89,114600.98,166322.31,20063,NA
1976,90,93270.57,134330.62,17023,NA
1976,91,74406.02,106539.38,14229,NA
1976,92,57445.33,81347.29,11708,NA
1976,93,42989.16,60195.23,9436,NA
1976,94,31546.54,43815.49,7451,NA
1976,95,22875.53,31505.25,5767,NA
1976,96,16029.94,21831.42,4373,NA
1976,97,10578.1,14275.74,3240,NA
1976,98,7103.02,9515.77,2342,NA
1976,99,4850.8,6448.63,1651,NA
1976,100,3261.6,4316.37,1132,NA
1976,101,2078.71,2740.54,756,NA
1976,102,1297,1723.64,490,NA
1976,103,830.27,1114.02,309,NA
1976,104,523.14,724.68,189,NA
1976,105,338.16,484.37,112,NA
1976,106,222,316.97,65,NA
1976,107,143.88,205.62,36,NA
1976,108,106.68,147.14,20,NA
1976,109,66.07,97.99,10,NA
1976,110,167.2,273.62,11,NA
1977,0,1598768.41,3276360.31,98909,NA
1977,1,1495817.35,3060673.11,98710,NA
1977,2,1488406.21,3046874.27,98633,NA
1977,3,1491881.33,3051055.6,98580,NA
1977,4,1559149.77,3187119.3,98540,NA
1977,5,1636865.27,3345814.81,98505,NA
1977,6,1759004.08,3593711.33,98476,NA
1977,7,1770295.42,3618397.59,98450,NA
1977,8,1691304.95,3454517.67,98425,NA
1977,9,1715499.52,3499766.64,98401,NA
1977,10,1795013.92,3669434.26,98379,NA
1977,11,1820251.54,3715798.19,98357,NA
1977,12,1903014.89,3885386.87,98334,292
1977,13,1984907.07,4056123.11,98309,1859
1977,14,2050709.27,4185225.25,98281,9304
1977,15,2087251.16,4265160.32,98246,30956
1977,16,2120855.91,4321142.2,98201,70050
1977,17,2098930.21,4270042.83,98148,112782
1977,18,2100265.25,4246851.19,98087,153537
1977,19,2171926.91,4373116.63,98024,191829
1977,20,2150035.28,4326382.3,97964,213715
1977,21,2052408.92,4123038.45,97902,225188
1977,22,2010200.54,4013875.99,97838,232327
1977,23,1974169.04,3929314.91,97776,238667
1977,24,1958285.73,3899841.2,97713,236594
1977,25,1903327.16,3793442.27,97651,232915
1977,26,1843597.17,3670375.96,97588,222642
1977,27,1813939.23,3596696.27,97521,203350
1977,28,1755801.89,3474858.71,97452,187686
1977,29,1855988.9,3677686.61,97379,169638
1977,30,1934425.37,3848002.21,97307,150271
1977,31,1470741.14,2916146.07,97228,98581
1977,32,1462621.72,2882785.18,97142,78922
1977,33,1464711,2874805.27,97052,65244
1977,34,1558723.59,3062906.02,96958,53921
1977,35,1383348.31,2725035.6,96855,39529
1977,36,1284695.36,2521212.59,96739,29303
1977,37,1232224.2,2408905.61,96611,22199
1977,38,1190402.07,2325598.56,96472,17232
1977,39,1208232.41,2360798.54,96325,12637
1977,40,1189881.81,2329482.35,96169,9252
1977,41,1146789.26,2246313.04,95989,6369
1977,42,1142548.84,2240271.14,95784,4408
1977,43,1105809.87,2167555.41,95557,2650
1977,44,1138850.22,2228911.33,95315,1438
1977,45,1137732.6,2221217.32,95051,753
1977,46,1161427.66,2269605.51,94766,362
1977,47,1195973.16,2331206.71,94459,138
1977,48,1191503,2307514.5,94126,63
1977,49,1226728.28,2367958.64,93762,29
1977,50,1193738.88,2302958.15,93353,0
1977,51,1243699.94,2388914.6,92913,0
1977,52,1256727.49,2404698.23,92444,0
1977,53,1257005.85,2404511.89,91940,0
1977,54,1243748.93,2377971.88,91410,0
1977,55,1226002.93,2344471.6,90842,0
1977,56,1212515.29,2316032.88,90222,NA
1977,57,1191769.71,2268067.3,89554,NA
1977,58,1147059.49,2164085.79,88842,NA
1977,59,1105833.29,2081384.56,88082,NA
1977,60,1013759.39,1906256.88,87228,NA
1977,61,1040993.9,1960438.25,86310,NA
1977,62,1043487.62,1949706.67,85348,NA
1977,63,1029019.45,1914278.06,84315,NA
1977,64,1011004.05,1859996.78,83224,NA
1977,65,991036.91,1805062.83,82064,NA
1977,66,981191.58,1768638.17,80842,NA
1977,67,960286.62,1722808.57,79558,NA
1977,68,928267.7,1647517.15,78202,NA
1977,69,870801.67,1537793,76733,NA
1977,70,773522.65,1351575.47,75079,NA
1977,71,763487.87,1334941.75,73296,NA
1977,72,712788.84,1231291.85,71415,NA
1977,73,679537.17,1166524.01,69389,NA
1977,74,627021.25,1061270.14,67215,NA
1977,75,584538,974102.8,64912,NA
1977,76,585761.36,960331.36,62451,NA
1977,77,567431.61,918568.01,59882,NA
1977,78,525690.53,847116.95,57322,NA
1977,79,460805.15,735814.72,54598,NA
1977,80,425222.66,669507.48,51592,NA
1977,81,400171.86,623081.45,48465,NA
1977,82,363214.9,560042.87,45255,NA
1977,83,324189.06,495083.55,41906,NA
1977,84,289706.85,438205.87,38415,NA
1977,85,251195.78,375640.7,34897,NA
1977,86,214567.72,316695.55,31426,NA
1977,87,185433.07,271310.52,27982,NA
1977,88,156516.63,227658.21,24618,NA
1977,89,124924.3,180200.28,21379,NA
1977,90,97579.08,139424.52,18287,NA
1977,91,78300.01,111068.44,15395,NA
1977,92,61501.85,86640.97,12759,NA
1977,93,46606.34,64918.27,10406,NA
1977,94,34205.6,47187.5,8333,NA
1977,95,24558.01,33671.23,6544,NA
1977,96,17459,23743.22,5038,NA
1977,97,11968.07,16118.73,3793,NA
1977,98,7735.9,10315.25,2790,NA
1977,99,5120.61,6758.07,2003,NA
1977,100,3455.55,4532.21,1402,NA
1977,101,2271.78,2976.29,956,NA
1977,102,1446.25,1896.74,634,NA
1977,103,880.97,1180.29,409,NA
1977,104,561.06,763.58,257,NA
1977,105,353.1,495.37,156,NA
1977,106,226.97,331.18,93,NA
1977,107,150.69,218.84,53,NA
1977,108,103.75,146.77,30,NA
1977,109,77.38,105.46,16,NA
1977,110,172.03,273.57,18,NA
1978,0,1625032.47,3329745.83,98941,NA
1978,1,1548217.53,3169883.74,98743,NA
1978,2,1490583.87,3050963.82,98667,NA
1978,3,1515772.02,3099847.03,98616,NA
1978,4,1517954.95,3106420.72,98577,NA
1978,5,1559654.63,3188378.36,98543,NA
1978,6,1641836.77,3354516.91,98513,NA
1978,7,1792421.15,3668643.63,98485,NA
1978,8,1721405.32,3519373.88,98460,NA
1978,9,1749644.89,3570200.03,98436,NA
1978,10,1754254.4,3587705.82,98414,NA
1978,11,1773460.17,3621564.87,98394,NA
1978,12,1814022.81,3703596.32,98373,271
1978,13,1916528.91,3914675.74,98349,1697
1978,14,2009176.57,4100159.4,98322,8804
1978,15,2061210.36,4213983.44,98287,28863
1978,16,2093482.59,4265649.22,98242,64923
1978,17,2126895.06,4330448.68,98191,108875
1978,18,2090251.37,4232748.97,98131,151555
1978,19,2181615.88,4394038.36,98070,189191
1978,20,2168453.05,4361941.07,98011,209805
1978,21,2110655.32,4239620.36,97949,226081
1978,22,2052393.17,4100286.41,97883,231567
1978,23,2019416.06,4022077.62,97817,236147
1978,24,2011186.3,4005870.78,97753,235924
1978,25,1963252.45,3912037.24,97689,232021
1978,26,1892600.27,3772730.81,97625,222526
1978,27,1871913.32,3720246.97,97559,206597
1978,28,1764864.47,3494580.09,97488,186545
1978,29,1864523.22,3688314.99,97414,167494
1978,30,1875171.85,3725669.26,97343,146823
1978,31,1880208.67,3733766.53,97270,126424
1978,32,1486848.16,2938915.19,97188,83225
1978,33,1455832.14,2859161.01,97097,64947
1978,34,1510185.76,2966006.92,97003,52899
1978,35,1535678.79,3027827.18,96905,43214
1978,36,1366129.74,2686166.3,96796,31098
1978,37,1291436.78,2529946.58,96675,22419
1978,38,1213792.53,2375016.97,96543,17267
1978,39,1227901.99,2400849.84,96400,12198
1978,40,1227532.69,2404179.93,96246,8865
1978,41,1159235.28,2269710.63,96072,5906
1978,42,1150043.4,2251817.01,95876,4166
1978,43,1131716.8,2218597.88,95655,2441
1978,44,1117459.29,2187879.45,95416,1249
1978,45,1134330.28,2210298.63,95156,705
1978,46,1131984.46,2211201.85,94868,337
1978,47,1164179.98,2273088.7,94559,134
1978,48,1185468.39,2297942.89,94223,51
1978,49,1229250.29,2373475.73,93869,25
1978,50,1180719.13,2281437.54,93479,0
1978,51,1225974.79,2359705.19,93049,0
1978,52,1239456.11,2373873.04,92593,0
1978,53,1257717.79,2406674.92,92098,0
1978,54,1247505.87,2382998.7,91569,0
1978,55,1231253.63,2347989.26,91005,0
1978,56,1223748.05,2332696.78,90400,NA
1978,57,1207235.63,2299218.15,89747,NA
1978,58,1189032.37,2244564.16,89035,NA
1978,59,1161046.02,2182521.04,88280,NA
1978,60,1037291.8,1946781.05,87447,NA
1978,61,1049722.8,1975172.29,86535,NA
1978,62,1048958.9,1956121.89,85575,NA
1978,63,1041703.53,1937103.97,84549,NA
1978,64,1026487.73,1890682.86,83463,NA
1978,65,1007247.61,1836415.61,82300,NA
1978,66,984254.75,1775448.14,81076,NA
1978,67,959163.78,1723555.94,79778,NA
1978,68,950268.38,1689973.47,78405,NA
1978,69,903470.96,1596904.71,76966,NA
1978,70,798499.6,1392657.18,75347,NA
1978,71,788749.58,1377460.4,73592,NA
1978,72,734433.55,1266001.92,71717,NA
1978,73,708998.28,1215157.07,69697,NA
1978,74,660995.36,1117668.19,67569,NA
1978,75,605683.79,1011367.4,65240,NA
1978,76,578219.4,949701.3,62813,NA
1978,77,568687.71,919168.01,60281,NA
1978,78,563113.05,907944.32,57644,NA
1978,79,490852.32,780939.49,54980,NA
1978,80,432807.34,676996.36,52079,NA
1978,81,399450.21,619863.65,48936,NA
1978,82,373467.16,573004.03,45665,NA
1978,83,336294.62,510725.86,42286,NA
1978,84,297243.11,447183.43,38816,NA
1978,85,263208.48,392092.06,35289,NA
1978,86,226044,332911.33,31748,NA
1978,87,190932.28,277362.8,28276,NA
1978,88,163171.13,234966.11,24899,NA
1978,89,135908.2,194606.52,21622,NA
1978,90,106612.57,151430.37,18483,NA
1978,91,81983.03,115436,15565,NA
1978,92,64777.73,90495.82,12899,NA
1978,93,49985.49,69316.05,10479,NA
1978,94,37183.64,51034.29,8367,NA
1978,95,26755.13,36389.12,6556,NA
1978,96,18803.28,25404,5033,NA
1978,97,13075.75,17522.11,3778,NA
1978,98,8796.58,11708.44,2769,NA
1978,99,5578.09,7357.26,1980,NA
1978,100,3625.37,4730.33,1380,NA
1978,101,2383.85,3103.98,936,NA
1978,102,1564.29,2032.52,618,NA
1978,103,989.55,1302.54,396,NA
1978,104,583.27,791.44,247,NA
1978,105,365.97,505.32,149,NA
1978,106,237.53,334.32,88,NA
1978,107,157.19,230.76,50,NA
1978,108,104.68,153.22,28,NA
1978,109,73.61,103.53,15,NA
1978,110,184.46,276.94,16,NA
1979,0,1681318.9,3442965.8,98986,NA
1979,1,1569770.2,3214817.08,98796,NA
1979,2,1545979.14,3165138.14,98724,NA
1979,3,1519462.59,3107103.66,98675,NA
1979,4,1541413.75,3155473.14,98635,NA
1979,5,1519113.49,3109121.19,98601,NA
1979,6,1565284.56,3198764.7,98571,NA
1979,7,1677282.49,3433006.53,98547,NA
1979,8,1741646.63,3565542.49,98524,NA
1979,9,1783726.02,3642772.79,98501,NA
1979,10,1784888.33,3652225.94,98481,NA
1979,11,1737964.15,3550337.15,98463,NA
1979,12,1766249.03,3606787.82,98442,261
1979,13,1828691.63,3734523.26,98419,1796
1979,14,1938088.07,3954102.32,98392,8642
1979,15,2022482.14,4134367.54,98358,28377
1979,16,2069106,4219475.1,98315,63946
1979,17,2096520.71,4275573.09,98264,107814
1979,18,2114998.95,4288946.4,98208,153289
1979,19,2182739.27,4398076.9,98149,196046
1979,20,2177557.09,4375536.48,98090,216160
1979,21,2133901.26,4282635.36,98029,232559
1979,22,2111238.1,4222882.05,97968,243691
1979,23,2064730.56,4116756.33,97906,248577
1979,24,2053627.9,4095290.96,97843,247676
1979,25,2020826.92,4027275.96,97781,243694
1979,26,1954377.16,3895106.27,97717,233832
1979,27,1922041.54,3823916.56,97651,218033
1979,28,1815756.09,3601960.45,97584,198482
1979,29,1887233.05,3736842.81,97515,175205
1979,30,1873250.83,3716187.53,97448,152747
1979,31,1829146.17,3626410.12,97375,127824
1979,32,1900242.57,3761634.99,97297,109997
1979,33,1480100.89,2914948.2,97213,70809
1979,34,1500071.28,2950417.06,97121,55622
1979,35,1486231.59,2930026.14,97024,44047
1979,36,1514808.89,2981059.52,96915,34983
1979,37,1374702.76,2697719.96,96795,24804
1979,38,1270301.45,2490199.88,96665,18094
1979,39,1257211.42,2463029.73,96525,13168
1979,40,1248892.41,2447281.85,96377,9025
1979,41,1191594.87,2334690.22,96218,6068
1979,42,1163352.61,2277493.53,96036,4027
1979,43,1140499.93,2232151.78,95827,2474
1979,44,1145937.61,2243632.62,95599,1424
1979,45,1112684.83,2168527.75,95358,670
1979,46,1131113.42,2204907.47,95093,289
1979,47,1137388.04,2218317.51,94800,144
1979,48,1149727.53,2233137.7,94480,73
1979,49,1227517.52,2373496.77,94142,29
1979,50,1182113.64,2284929.91,93772,0
1979,51,1211940.04,2338291.14,93362,0
1979,52,1222065.66,2346357.28,92920,0
1979,53,1242392.02,2380599.2,92439,0
1979,54,1251473.44,2389475.57,91918,0
1979,55,1235468.44,2350898.44,91359,0
1979,56,1230032.54,2337600.87,90766,NA
1979,57,1221154.98,2321212.05,90130,NA
1979,58,1201877.88,2271299.13,89443,NA
1979,59,1205873.76,2269326.39,88711,NA
1979,60,1088294.73,2040137.13,87908,NA
1979,61,1076896.47,2022443.21,87034,NA
1979,62,1056532.87,1967991.15,86100,NA
1979,63,1047104.34,1944665.99,85100,NA
1979,64,1039367.96,1914943.46,84035,NA
1979,65,1022253.24,1867181.53,82885,NA
1979,66,997591.13,1802984.68,81674,NA
1979,67,961514.99,1730362.02,80406,NA
1979,68,948882.48,1690873.62,79049,NA
1979,69,926969.07,1640678.55,77604,NA
1979,70,826990.62,1444069.61,76025,NA
1979,71,817217.99,1425419.85,74314,NA
1979,72,759512.8,1308498.66,72477,NA
1979,73,731995.33,1251261.68,70506,NA
1979,74,692815.58,1169119.72,68431,NA
1979,75,640476.96,1069191.28,66203,NA
1979,76,601529.88,989620.97,63827,NA
1979,77,562148.68,909239.64,61377,NA
1979,78,570507.65,917867.14,58814,NA
1979,79,518866.48,826351.89,56087,NA
1979,80,436555.43,681304.26,53164,NA
1979,81,407302.1,628009.28,50068,NA
1979,82,373305.65,570949.32,46840,NA
1979,83,346427.59,523746.77,43466,NA
1979,84,309160.37,462717.79,39977,NA
1979,85,270687.81,401276.87,36448,NA
1979,86,237401.59,348435.64,32899,NA
1979,87,201706.42,292543.75,29372,NA
1979,88,168586.91,241091.7,25989,NA
1979,89,142346.11,201804.68,22716,NA
1979,90,116692.91,164515.88,19539,NA
1979,91,90152.26,126140.98,16578,NA
1979,92,68321.26,94765.3,13885,NA
1979,93,52993.53,72914.91,11415,NA
1979,94,40056.03,54744.71,9186,NA
1979,95,29252.14,39560.56,7260,NA
1979,96,20606.27,27623.31,5636,NA
1979,97,14191.84,18899.97,4282,NA
1979,98,9742.08,12875.61,3180,NA
1979,99,6423.26,8469.14,2307,NA
1979,100,3966.83,5190.41,1632,NA
1979,101,2514.9,3266.97,1125,NA
1979,102,1635.56,2116.5,755,NA
1979,103,1072.05,1385.8,493,NA
1979,104,667.7,870.45,313,NA
1979,105,386.37,525.42,193,NA
1979,106,252.49,344.25,116,NA
1979,107,167,232.38,67,NA
1979,108,110.17,160.59,38,NA
1979,109,72.06,105.3,21,NA
1979,110,189.29,278.66,23,NA
1980,0,1732282.52,3546353.76,99014,NA
1980,1,1622472.54,3322698.42,98830,NA
1980,2,1569959.15,3212651.29,98759,NA
1980,3,1575530.25,3223763,98710,NA
1980,4,1541279.82,3155552.37,98675,NA
1980,5,1542824.99,3158729.25,98644,NA
1980,6,1525369.22,3121541.05,98615,NA
1980,7,1599794.72,3273910.79,98589,NA
1980,8,1628212.68,3333731.2,98566,NA
1980,9,1803413.73,3687989.29,98543,NA
1980,10,1815272.41,3718132.11,98522,NA
1980,11,1770428.43,3618736.3,98502,NA
1980,12,1731916.16,3537446.3,98481,284
1980,13,1781596.97,3637277.49,98459,1614
1980,14,1845065.67,3767383.63,98433,8271
1980,15,1953961.83,3990577.86,98401,28178
1980,16,2028242.93,4141164.06,98357,63198
1980,17,2066708.69,4228073.44,98306,106846
1980,18,2085659.05,4229120.03,98248,153333
1980,19,2219682.16,4469209.99,98188,200606
1980,20,2178614.67,4374883.8,98128,224542
1980,21,2145880.18,4302527.97,98068,240010
1980,22,2130879.83,4268294.54,98008,249401
1980,23,2124696.63,4243806.66,97949,258140
1980,24,2095194.37,4186525.48,97888,254107
1980,25,2067522.66,4125052.71,97824,251736
1980,26,2013264.32,4012526.34,97760,241259
1980,27,1984006.48,3946193.77,97695,224977
1980,28,1857881.75,3690549.05,97626,206488
1980,29,1949310.8,3872546.41,97557,183831
1980,30,1886752.9,3742419.02,97486,157174
1980,31,1833965.44,3628836.34,97411,131581
1980,32,1847241.58,3654209.52,97333,110313
1980,33,1888670.41,3727485.76,97250,91680
1980,34,1521953.45,3006345.24,97161,59606
1980,35,1478315.67,2914159.93,97064,45418
1980,36,1467057.98,2885421.67,96958,35426
1980,37,1525272.92,2995533.05,96846,27314
1980,38,1347430.85,2644818.19,96722,19171
1980,39,1321295.15,2596179.19,96584,13464
1980,40,1274185.03,2498246.47,96432,9264
1980,41,1207532,2367970.98,96264,5984
1980,42,1196283.63,2345073.39,96083,4148
1980,43,1161335.04,2270304.35,95885,2354
1980,44,1154415.25,2257771.32,95665,1340
1980,45,1135930.25,2217138.3,95418,672
1980,46,1118834.9,2179571.33,95151,300
1980,47,1140525.1,2219630.7,94864,140
1980,48,1104136.21,2148871.44,94543,66
1980,49,1194474.68,2316845.59,94199,22
1980,50,1197686.63,2311785.78,93828,0
1980,51,1190046.19,2302561.26,93416,0
1980,52,1208807.18,2327910.9,92973,0
1980,53,1226519.38,2358323.48,92493,0
1980,54,1245895.46,2376793.92,91974,0
1980,55,1235721.9,2346161.83,91410,0
1980,56,1231011.76,2336138.5,90801,NA
1980,57,1235665.07,2342642.43,90158,NA
1980,58,1200641.1,2268563.23,89461,NA
1980,59,1218901.56,2295911.5,88710,NA
1980,60,1152298.36,2163790.42,87891,NA
1980,61,1109819.79,2079653.21,87013,NA
1980,62,1067477.3,1987922.43,86060,NA
1980,63,1055109.05,1960974.94,85035,NA
1980,64,1050757.04,1935578.23,83965,NA
1980,65,1034971.63,1893290.43,82800,NA
1980,66,1003980.68,1819859.77,81539,NA
1980,67,979213.81,1763552.16,80202,NA
1980,68,945871.35,1689199.31,78796,NA
1980,69,933970.73,1649752.26,77312,NA
1980,70,860687.16,1508647.35,75685,NA
1980,71,836080.83,1455585.12,73956,NA
1980,72,791048.3,1364004.62,72107,NA
1980,73,747627.53,1274418.86,70095,NA
1980,74,720702.35,1213793.32,67993,NA
1980,75,670412.31,1118467.92,65743,NA
1980,76,632441.06,1039431.81,63350,NA
1980,77,584454.21,946457.37,60833,NA
1980,78,562098.43,901416.26,58268,NA
1980,79,520973.87,829457.57,55524,NA
1980,80,465024.97,723830.74,52453,NA
1980,81,410277.31,631438.83,49259,NA
1980,82,380602.33,578582.7,45985,NA
1980,83,346080.27,521678.43,42594,NA
1980,84,318423.89,474344.15,39119,NA
1980,85,281532.27,415146.66,35599,NA
1980,86,243977.56,356304.81,32053,NA
1980,87,211605.67,305799.25,28528,NA
1980,88,178030.26,254136.61,25132,NA
1980,89,146951.68,206927.75,21874,NA
1980,90,122097.33,170575.92,18700,NA
1980,91,98540.98,136858.75,15723,NA
1980,92,74986.13,103357.47,13034,NA
1980,93,55783.96,76211.41,10617,NA
1980,94,42417.14,57484.35,8476,NA
1980,95,31381.49,42288.81,6632,NA
1980,96,22450.13,29904.46,5093,NA
1980,97,15509.51,20484.47,3824,NA
1980,98,10499.65,13797.38,2804,NA
1980,99,7084.89,9252.74,2006,NA
1980,100,4543.14,5912.34,1398,NA
1980,101,2712.68,3526.27,949,NA
1980,102,1707,2197.75,626,NA
1980,103,1098.23,1410.26,402,NA
1980,104,712.52,909.95,251,NA
1980,105,447.53,577.63,152,NA
1980,106,265.82,353.72,89,NA
1980,107,178.1,237.27,51,NA
1980,108,116.16,159.81,28,NA
1980,109,74.17,108.89,15,NA
1980,110,181.62,277.13,16,NA
1981,0,1764473.69,3612622.66,99076,NA
1981,1,1670687.55,3421657.21,98899,NA
1981,2,1624468.46,3321875.44,98830,NA
1981,3,1596036.57,3265537.03,98783,NA
1981,4,1593598.23,3263632,98748,NA
1981,5,1542436.11,3157381.23,98719,NA
1981,6,1546669.26,3167525.48,98692,NA
1981,7,1553569.92,3181990.61,98668,NA
1981,8,1548331.65,3170447.08,98645,NA
1981,9,1685539.75,3448112.09,98625,NA
1981,10,1833373.26,3758274.58,98608,NA
1981,11,1799047.48,3680948.42,98590,NA
1981,12,1766382.17,3609962.89,98569,242
1981,13,1746054.48,3564832.13,98546,1546
1981,14,1792615.75,3663198.14,98521,7844
1981,15,1862160.37,3801944.42,98491,25961
1981,16,1956241.02,3995015.44,98453,59603
1981,17,2024527.68,4148961.79,98405,101833
1981,18,2058904.93,4177540.53,98351,147006
1981,19,2192089.59,4411958.64,98294,192989
1981,20,2211247.12,4442659.61,98238,220466
1981,21,2144470.94,4302532.76,98183,236708
1981,22,2135979.27,4282339.31,98125,244414
1981,23,2142152.45,4284644.14,98065,253234
1981,24,2153029.98,4310845.88,98004,257178
1981,25,2110863.85,4217679.14,97943,252602
1981,26,2059140.94,4108458.84,97881,244234
1981,27,2039411.03,4059729.44,97817,229640
1981,28,1910165.42,3797303.48,97750,211699
1981,29,1996214.63,3976340.23,97680,190013
1981,30,1942157.24,3855757.77,97608,164057
1981,31,1849534.58,3659896.63,97536,135953
1981,32,1848317.67,3655384.29,97459,112732
1981,33,1832144.22,3616099.47,97375,91973
1981,34,1938980.5,3841693.87,97288,76739
1981,35,1504782.47,2968690.9,97197,48554
1981,36,1461376.24,2872801.73,97094,35801
1981,37,1476582.08,2899209.18,96982,26919
1981,38,1486746.31,2919808.57,96859,20801
1981,39,1408510.6,2773253.7,96725,13981
1981,40,1329736.57,2608410.85,96582,9517
1981,41,1228909.73,2410670.91,96423,6239
1981,42,1212575.48,2379189.48,96244,3922
1981,43,1203780.17,2353844.97,96049,2409
1981,44,1172598.64,2294424.29,95840,1239
1981,45,1136775.06,2220607.24,95607,658
1981,46,1152401.34,2245833.38,95345,284
1981,47,1130532.57,2201203.8,95067,143
1981,48,1081336.04,2108377.96,94753,62
1981,49,1151815.59,2239969.69,94408,43
1981,50,1192643.15,2297526.59,94045,0
1981,51,1170244.16,2267369.87,93639,0
1981,52,1188000.59,2294551.23,93192,0
1981,53,1213891.13,2342846.8,92716,0
1981,54,1241144.37,2371791.69,92209,0
1981,55,1221080.78,2316622.83,91654,0
1981,56,1225097.41,2323878.59,91038,NA
1981,57,1247260.86,2361789.62,90387,NA
1981,58,1193739.54,2252651.68,89699,NA
1981,59,1217468.26,2290335.37,88955,NA
1981,60,1199994.46,2255646.54,88155,NA
1981,61,1140575.12,2138724.82,87278,NA
1981,62,1076180.7,2005195.56,86314,NA
1981,63,1066534.53,1986468.98,85293,NA
1981,64,1069086.79,1971170.16,84237,NA
