"Year","Cohort","x","B","PY"
1900,1845,54,0,11823.17
1900,1845,55,0,11697.67
1900,1846,53,0,11097.67
1900,1846,54,0,11011.67
1900,1847,52,0.26,11522
1900,1847,53,0,11435.67
1900,1848,51,0.83,12334.17
1900,1848,52,0.73,12294.5
1900,1849,50,2.39,13342.33
1900,1849,51,1.15,13237.5
1900,1850,49,13.74,12939.85
1900,1850,50,3.55,12889
1900,1851,48,40.35,12820.89
1900,1851,49,22.88,12836.38
1900,1852,47,74.97,12075.63
1900,1852,48,51.71,12697.39
1900,1853,46,204.11,13446.68
1900,1853,47,103.21,13034.47
1900,1854,45,400.71,14755.64
1900,1854,46,282.92,14487.46
1900,1855,44,639.26,13621.8
1900,1855,45,445.66,13822.77
1900,1856,43,952.37,13980.7
1900,1856,44,757.51,13883.72
1900,1857,42,1328.34,14861.97
1900,1857,43,1075.95,14300.96
1900,1858,41,1741.39,15977.27
1900,1858,42,1531.51,15914.97
1900,1859,40,2149.85,16324.64
1900,1859,41,1886.64,16296.8
1900,1860,39,2339.53,16206.2
1900,1860,40,2248.32,16335.13
1900,1861,38,2358.84,15035.39
1900,1861,39,2309.09,15576.9
1900,1862,37,2747.2,16209.32
1900,1862,38,2615.46,16248.89
1900,1863,36,2957.12,16553.64
1900,1863,37,2926.97,16925.42
1900,1864,35,3077.4,16706.8
1900,1864,36,3158.54,17455.34
1900,1865,34,3232.95,16692.57
1900,1865,35,3168.93,16985.61
1900,1866,33,3270.59,16623.2
1900,1866,34,3426.18,17514.64
1900,1867,32,3066.54,15473.82
1900,1867,33,3163.82,16034.97
1900,1868,31,2728.78,13717.32
1900,1868,32,2931.33,14764.02
1900,1869,30,3208.65,15652.74
1900,1869,31,3134.47,15669.75
1900,1870,29,3235.5,16040.45
1900,1870,30,3347.52,16300.08
1900,1871,28,3602.29,17339.24
1900,1871,29,3529.55,17463.46
1900,1872,27,3410.6,17046.07
1900,1872,28,3613.16,17446.93
1900,1873,26,3390.39,17937.16
1900,1873,27,3552.43,18054.23
1900,1874,25,3355.84,18311.55
1900,1874,26,3448.9,18516.33
1900,1875,24,3196.63,19290.77
1900,1875,25,3495.34,19532.08
1900,1876,23,2947.21,19705.02
1900,1876,24,3183.33,19885.95
1900,1877,22,2716.66,20984.48
1900,1877,23,3026.9,21127.71
1900,1878,21,2106.72,20759.61
1900,1878,22,2533.82,20980.1
1900,1879,20,1616.42,22437.57
1900,1879,21,2026.16,22100.68
1900,1880,19,1042.77,21710.44
1900,1880,20,1413.7,22279.94
1900,1881,18,590.74,22408.17
1900,1881,19,894.49,22225.18
1900,1882,17,250.91,22797.39
1900,1882,18,477.38,23470.22
1900,1883,16,81.66,23746.21
1900,1883,17,182.67,23701.63
1900,1884,15,15.39,25045.28
1900,1884,16,52.97,25260.06
1900,1885,14,5.89,25460.41
1900,1885,15,11.34,25276.09
1900,1886,13,0,25735.85
1900,1886,14,1.04,26492.04
1900,1887,12,0,26470.31
1900,1887,13,0,26816.21
1900,1888,12,0,26604.69
1901,NA,12,0,0
1901,NA,55,0,0
1901,1845,55,0,11650
1901,1846,54,0,10968.5
1901,1846,55,0,10868.33
1901,1847,53,0,11390.83
1901,1847,54,0,11297.5
1901,1848,52,0.56,12249.17
1901,1848,53,0,12159.17
1901,1849,51,0.49,13191.83
1901,1849,52,1.42,13093.17
1901,1850,50,1.85,12848
1901,1850,51,0.5,12764
1901,1851,49,9.63,12651.62
1901,1851,50,3.1,12713.49
1901,1852,48,37.24,11976.61
1901,1852,49,16.11,12573.37
1901,1853,47,94.09,13349.53
1901,1853,48,57.81,12923.31
1901,1854,46,221.73,14638.54
1901,1854,47,127.7,14359.63
1901,1855,45,392.5,13574.23
1901,1855,46,261.45,13714.29
1901,1856,44,609.29,13864.28
1901,1856,45,472.86,13767.64
1901,1857,43,971.29,14772.04
1901,1857,44,707.57,14182.41
1901,1858,42,1364.83,15850.03
1901,1858,43,1157.46,15783.7
1901,1859,41,1765.22,16262.2
1901,1859,42,1503.54,16161.15
1901,1860,40,2041.69,16110.87
1901,1860,41,1871.48,16213.8
1901,1861,39,2192.88,14975.1
1901,1861,40,2049.48,15439.75
1901,1862,38,2510.01,16131.11
1901,1862,39,2439.88,16132.97
1901,1863,37,2784.96,16517.58
1901,1863,38,2668.31,16792.82
1901,1864,36,2874.4,16650.66
1901,1864,37,2971.59,17340.19
1901,1865,35,3011.47,16660.39
1901,1865,36,2940.56,16854.36
1901,1866,34,3100.89,16549.36
1901,1866,35,3184.69,17392.27
1901,1867,33,2890.4,15392.03
1901,1867,34,2997.25,15908.94
1901,1868,32,2658.36,13739.98
1901,1868,33,2763.17,14631.42
1901,1869,31,3171.7,15675.25
1901,1869,32,3042.74,15530.28
1901,1870,30,3260.72,15951.92
1901,1870,31,3300.7,16175.25
1901,1871,29,3617.9,17180.54
1901,1871,30,3560.2,17313.74
1901,1872,28,3492.23,16945.07
1901,1872,29,3643.63,17299.82
1901,1873,27,3616.85,17749.77
1901,1873,28,3663.35,17887.33
1901,1874,26,3517.11,18089.67
1901,1874,27,3692.2,18313.49
1901,1875,25,3524.06,19019.92
1901,1875,26,3689.96,19293.96
1901,1876,24,3326.64,19390.05
1901,1876,25,3554.29,19613.56
1901,1877,23,3132.39,20679.29
1901,1877,24,3454.68,20861.89
1901,1878,22,2649.5,20413.9
1901,1878,23,2982.58,20660.28
1901,1879,21,2284.33,21980.32
1901,1879,22,2638.72,21706.6
1901,1880,20,1615.87,21210.06
1901,1880,21,2070.21,21868.56
1901,1881,19,1043.75,21906.82
1901,1881,20,1446.56,21789.56
1901,1882,18,586.04,22317.78
1901,1882,19,912.72,23001.72
1901,1883,17,271.75,23339.37
1901,1883,18,478.34,23226
1901,1884,16,98.11,24742.94
1901,1884,17,209.45,24822.08
1901,1885,15,17.24,25274.91
1901,1885,16,60.31,24941.08
1901,1886,14,2.53,25666.96
1901,1886,15,10.48,26233.51
1901,1887,13,0,26357.79
1901,1887,14,0.44,26671.47
1901,1888,12,0,25834.31
1901,1888,13,0,26468.21
1901,1889,12,0,25844.46
1902,NA,12,0,0
1902,NA,55,0,0
1902,1846,55,0,10821.67
1902,1847,54,0,11255.67
1902,1847,55,0,11160.17
1902,1848,53,0,12113.17
1902,1848,54,0,11996.33
1902,1849,52,0,13049.33
1902,1849,53,0,12938.33
1902,1850,51,0.51,12722.5
1902,1850,52,0,12625.83
1902,1851,50,3.2,12530.51
1902,1851,51,1.47,12579.03
1902,1852,49,6.46,11859.63
1902,1852,50,4.72,12435.97
1902,1853,48,28.73,13235.69
1902,1853,49,9.38,12798.82
1902,1854,47,87.85,14509.37
1902,1854,48,47.48,14228.81
1902,1855,46,185.1,13467.71
1902,1855,47,109.12,13593.71
1902,1856,45,350.38,13748.36
1902,1856,46,236.55,13631.04
1902,1857,44,648.5,14649.59
1902,1857,45,430.57,14054.03
1902,1858,43,1046.46,15719.3
1902,1858,44,808.48,15646.92
1902,1859,42,1414.64,16126.85
1902,1859,43,1184.54,16007.99
1902,1860,41,1663.38,15991.2
1902,1860,42,1511.2,16082.9
1902,1861,40,1836.71,14843.25
1902,1861,41,1680.15,15310.76
1902,1862,39,2251.42,16016.03
1902,1862,40,2077.94,16004.01
1902,1863,38,2482.76,16388.18
1902,1863,39,2412.5,16638.97
1902,1864,37,2677.43,16540.81
1902,1864,38,2659.23,17178.97
1902,1865,36,2792.78,16531.64
1902,1865,37,2752.6,16714.52
1902,1866,35,2945.66,16433.73
1902,1866,36,2955.96,17219.51
1902,1867,34,2799.65,15271.06
1902,1867,35,2862.47,15769.65
1902,1868,33,2545.63,13616.58
1902,1868,34,2672.94,14488.46
1902,1869,32,2979.65,15535.72
1902,1869,33,2896.27,15376.81
1902,1870,31,3119.42,15829.75
1902,1870,32,3096.71,16007.96
1902,1871,30,3425.18,17033.26
1902,1871,31,3397.4,17113.62
1902,1872,29,3407.25,16802.18
1902,1872,30,3448.96,17084.22
1902,1873,28,3527.69,17585.67
1902,1873,29,3571.81,17639.23
1902,1874,27,3476.42,17891.51
1902,1874,28,3595.88,18062.6
1902,1875,26,3624.38,18788.04
1902,1875,27,3667.93,19001.12
1902,1876,25,3483.43,19124.44
1902,1876,26,3668.44,19254.07
1902,1877,24,3414.14,20419.11
1902,1877,25,3631.23,20444.46
1902,1878,23,3032,20102.72
1902,1878,24,3281.84,20274.07
1902,1879,22,2800.15,21588.4
1902,1879,23,3059.21,21212.26
1902,1880,21,2097.83,20818.44
1902,1880,22,2579.4,21360.36
1902,1881,20,1587.52,21477.44
1902,1881,21,1943.51,21219.98
1902,1882,19,1135.35,21872.28
1902,1882,20,1481.84,22441.47
1902,1883,18,609.29,22871
1902,1883,19,974.9,22630.95
1902,1884,17,271.94,24313.92
1902,1884,18,495.32,24201.73
1902,1885,16,100.26,24939.92
1902,1885,17,198.21,24398.07
1902,1886,15,19.25,25416.49
1902,1886,16,63.06,25739.82
1902,1887,14,2.19,26215.53
1902,1887,15,10.44,26362.83
1902,1888,13,1.65,25701.79
1902,1888,14,1.77,26292.67
1902,1889,12,0,25060.54
1902,1889,13,0.33,25704.84
1902,1890,12,0,26210.83
1903,NA,12,0,0
1903,NA,55,0,0
1903,1847,55,0,11114.17
1903,1848,54,0,11946.17
1903,1848,55,0,11843.17
1903,1849,53,0,12889.17
1903,1849,54,0,12782.5
1903,1850,52,0,12581.67
1903,1850,53,0,12477.33
1903,1851,51,0,12397.97
1903,1851,52,0,12438.01
1903,1852,50,0.91,11730.03
1903,1852,51,0,12303.2
1903,1853,49,13.61,13108.18
1903,1853,50,3.05,12673.33
1903,1854,48,43.87,14377.19
1903,1854,49,26.95,14097
1903,1855,47,72.44,13349.29
1903,1855,48,50.1,13481.2
1903,1856,46,191.17,13611.96
1903,1856,47,92.76,13509.96
1903,1857,45,366.12,14516.97
1903,1857,46,255.94,13933.02
1903,1858,44,658.61,15583.08
1903,1858,45,461.83,15510.64
1903,1859,43,975.53,15974.01
1903,1859,44,773.74,15869.84
1903,1860,42,1307.81,15862.1
1903,1860,43,1081,15952.51
1903,1861,41,1502.57,14719.24
1903,1861,42,1357.07,15174.12
1903,1862,40,1872.4,15887.99
1903,1862,41,1713.29,15874.54
1903,1863,39,2163.41,16238.03
1903,1863,40,2025.02,16484.61
1903,1864,38,2440.27,16387.03
1903,1864,39,2354.23,17033.11
1903,1865,37,2547.88,16394.48
1903,1865,38,2527.45,16576.19
1903,1866,36,2666.01,16270.49
1903,1866,37,2688.9,17059.09
1903,1867,35,2539.11,15137.35
1903,1867,36,2593.52,15635.46
1903,1868,34,2390.63,13483.54
1903,1868,35,2441.47,14369.85
1903,1869,33,2808.4,15382.19
1903,1869,34,2737.34,15227.33
1903,1870,32,2967.68,15666.04
1903,1870,33,2924.96,15856.34
1903,1871,31,3248.81,16836.38
1903,1871,32,3233.56,16922.07
1903,1872,30,3260.52,16592.78
1903,1872,31,3280.84,16906.66
1903,1873,29,3459.84,17341.77
1903,1873,30,3442.24,17431.48
1903,1874,28,3464.95,17646.4
1903,1874,29,3557.49,17854.71
1903,1875,27,3533.96,18502.88
1903,1875,28,3651.3,18739.69
1903,1876,26,3549.48,18773.93
1903,1876,27,3598.11,18964.97
1903,1877,25,3508.96,20010.54
1903,1877,26,3741.85,20105.87
1903,1878,24,3265.57,19726.93
1903,1878,25,3413.4,19914.21
1903,1879,23,3080.88,21096.74
1903,1879,24,3330.36,20790.61
1903,1880,22,2496.43,20334.64
1903,1880,23,2903.73,20939.25
1903,1881,21,2116.13,20916.02
1903,1881,22,2395.12,20774.8
1903,1882,20,1544.42,21339.53
1903,1882,21,2017.7,21904.28
1903,1883,19,1061.24,22285.05
1903,1883,20,1407.33,22118.03
1903,1884,18,643.42,23706.27
1903,1884,19,948.8,23602.6
1903,1885,17,258.6,24396.93
1903,1885,18,493.16,23833.05
1903,1886,16,79.22,24938.18
1903,1886,17,184.56,25218.71
1903,1887,15,19.22,25912.17
1903,1887,16,52.34,25934.17
1903,1888,14,2.34,25531.33
1903,1888,15,10.46,26003.99
1903,1889,13,0.82,24925.16
1903,1889,14,1.62,25515.98
1903,1890,12,0,25866.17
1903,1890,13,0.17,26078.46
1903,1891,12,0,26958.05
1904,NA,12,0,0
1904,NA,55,0,0
1904,1848,55,0,11799.33
1904,1849,54,0,12736.33
1904,1849,55,0,12640.33
1904,1850,53,0,12432.83
1904,1850,54,0,12331
1904,1851,52,0.33,12258.99
1904,1851,53,0,12304.55
1904,1852,51,0,11604.8
1904,1852,52,0.66,12177.12
1904,1853,50,2.01,12979.67
1904,1853,51,0,12552.3
1904,1854,49,9.3,14244
1904,1854,50,4.92,13956.73
1904,1855,48,29.78,13238.8
1904,1855,49,12.47,13355.06
1904,1856,47,76.73,13491.04
1904,1856,48,43.45,13381.87
1904,1857,46,177.6,14391.98
1904,1857,47,102.38,13814.97
1904,1858,45,355.07,15447.36
1904,1858,46,238.01,15386.89
1904,1859,44,651.76,15836.16
1904,1859,45,437.57,15735.7
1904,1860,43,955.05,15733.49
1904,1860,44,762.32,15822.62
1904,1861,42,1193.56,14587.88
1904,1861,43,1016.15,15053.79
1904,1862,41,1596.1,15759.46
1904,1862,42,1398.09,15755.1
1904,1863,40,1970.05,16087.39
1904,1863,41,1763.45,16363.65
1904,1864,39,2131.59,16247.89
1904,1864,40,2152.45,16882.13
1904,1865,38,2360.77,16258.81
1904,1865,39,2214.55,16455.54
1904,1866,37,2512.91,16118.91
1904,1866,38,2526.66,16923.86
1904,1867,36,2465.86,15008.54
1904,1867,37,2463.58,15511.47
1904,1868,35,2225.28,13373.15
1904,1868,36,2369.12,14270.92
1904,1869,34,2744.33,15232.67
1904,1869,35,2553.3,15111.35
1904,1870,33,2875.97,15517.66
1904,1870,34,2885.27,15738.08
1904,1871,32,3196.69,16647.93
1904,1871,33,3143.51,16798.57
1904,1872,31,3231.24,16420.34
1904,1872,32,3249.29,16767.66
1904,1873,30,3346.21,17137.52
1904,1873,31,3408.7,17292.31
1904,1874,29,3405.96,17443.29
1904,1874,30,3451.07,17699.92
1904,1875,28,3595.13,18248.31
1904,1875,29,3633.76,18582.63
1904,1876,27,3588.76,18492.03
1904,1876,28,3692.97,18784.22
1904,1877,26,3654.31,19679.13
1904,1877,27,3823.03,19915.85
1904,1878,25,3452.05,19376.79
1904,1878,26,3604.1,19702.86
1904,1879,24,3349.72,20677.39
1904,1879,25,3571.83,20542.94
1904,1880,23,2913,19933.75
1904,1880,24,3234.8,20652.87
1904,1881,22,2599.22,20477.2
1904,1881,23,2868,20481.7
1904,1882,21,2082.67,20828.72
1904,1882,22,2559.35,21567.51
1904,1883,20,1609.32,21779.97
1904,1883,21,1982.44,21757.78
1904,1884,19,1139.93,23119.4
1904,1884,20,1518.67,23216.65
1904,1885,18,636.48,23831.95
1904,1885,19,963.87,23394.04
1904,1886,17,276.16,24433.29
1904,1886,18,510.42,24741.28
1904,1887,16,87.6,25490.83
1904,1887,17,201.8,25513.57
1904,1888,15,19.98,25251.01
1904,1888,16,55.89,25646.82
1904,1889,14,2.31,24742.02
1904,1889,15,10.7,25267.71
1904,1890,13,0.82,25735.54
1904,1890,14,1.65,25917.9
1904,1891,12,0,25758.95
1904,1891,13,0.17,26825.09
1904,1892,12,0,26107.16
1905,NA,12,0,0
1905,NA,55,0,0
1905,1849,55,0,12589.33
1905,1850,54,0,12280.5
1905,1850,55,0,12162.83
1905,1851,53,0,12127.45
1905,1851,54,0,12156.48
1905,1852,52,0.31,11485.88
1905,1852,53,0,12040.75
1905,1853,51,0,12855.7
1905,1853,52,0.68,12413.47
1905,1854,50,2.21,14102.27
1905,1854,51,0,13820.94
1905,1855,49,8.51,13114.94
1905,1855,50,4.72,13240.03
1905,1856,48,28.66,13363.13
1905,1856,49,12.28,13252.28
1905,1857,47,72.92,14270.03
1905,1857,48,41.62,13700.35
1905,1858,46,190.32,15324.11
1905,1858,47,102.29,15249.11
1905,1859,45,420.26,15702.3
1905,1859,46,254.14,15592.05
1905,1860,44,652.96,15605.38
1905,1860,45,510.24,15684.17
1905,1861,43,875.04,14472.21
1905,1861,44,706.16,14922.25
1905,1862,42,1287.31,15640.9
1905,1862,43,1052.28,15617.6
1905,1863,41,1623.63,15969.35
1905,1863,42,1447.76,16208.78
1905,1864,40,1922.82,16103.87
1905,1864,41,1803.37,16752.13
1905,1865,39,2097.92,16140.46
1905,1865,40,2023.87,16313.18
1905,1866,38,2352.66,15991.14
1905,1866,39,2253.64,16794.29
1905,1867,37,2238.38,14889.53
1905,1867,38,2315.66,15385.96
1905,1868,36,2101.02,13281.08
1905,1868,37,2150.79,14152.31
1905,1869,35,2548.03,15116.65
1905,1869,36,2416.84,14984.87
1905,1870,34,2735.34,15401.92
1905,1870,35,2678.59,15595.56
1905,1871,33,3096.78,16526.43
1905,1871,34,3008.99,16662.47
1905,1872,32,3098.07,16285.34
1905,1872,33,3148.43,16630.19
1905,1873,31,3289.97,17000.69
1905,1873,32,3278.8,17154.14
1905,1874,30,3405.23,17292.08
1905,1874,31,3412.57,17541.6
1905,1875,29,3525.21,18095.37
1905,1875,30,3625.96,18403.28
1905,1876,28,3615.18,18315.78
1905,1876,29,3620.8,18585.23
1905,1877,27,3730.19,19493.15
1905,1877,28,3872.35,19700.57
1905,1878,26,3523.69,19171.14
1905,1878,27,3685.07,19502.15
1905,1879,25,3603.77,20431.06
1905,1879,26,3676.77,20286.74
1905,1880,24,3185.37,19661.13
1905,1880,25,3511.56,20355.74
1905,1881,23,3001.21,20188.3
1905,1881,24,3173.68,20182.05
1905,1882,22,2533.22,20508.49
1905,1882,23,3001.48,21204.09
1905,1883,21,2113.12,21425.22
1905,1883,22,2462.75,21393.49
1905,1884,20,1688.35,22741.35
1905,1884,21,2061.25,22807.46
1905,1885,19,1122.14,23392.96
1905,1885,20,1499.1,22917.03
1905,1886,18,662.24,23970.72
1905,1886,19,981.38,24251.14
1905,1887,17,303.65,25077.43
1905,1887,18,541.47,24989.09
1905,1888,16,95.03,24904.18
1905,1888,17,215.05,25173.98
1905,1889,15,21.35,24501.29
1905,1889,16,60.38,24900.14
1905,1890,14,5.45,25577.1
1905,1890,15,14.29,25640.08
1905,1891,13,0.84,25631.91
1905,1891,14,3.46,26665.04
1905,1892,12,0,25145.84
1905,1892,13,0.15,25978.29
1905,1893,12,0,26479.59
1906,NA,12,0,0
1906,NA,55,0,0
1906,1850,55,0,12112.33
1906,1851,54,0,11981.52
1906,1851,55,0,12009.43
1906,1852,53,0,11357.25
1906,1852,54,0,11910.55
1906,1853,52,0,12713.53
1906,1853,53,0,12272.18
1906,1854,51,0.91,13965.06
1906,1854,52,0,13685.64
1906,1855,50,0.9,13001.97
1906,1855,51,2.06,13117.93
1906,1856,49,8.02,13233.72
1906,1856,50,1.08,13121.19
1906,1857,48,30.08,14151.65
1906,1857,49,15.74,13573.94
1906,1858,47,87.53,15186.89
1906,1858,48,44.16,15108.82
1906,1859,46,197.62,15558.95
1906,1859,47,119.34,15482.93
1906,1860,45,371.46,15468.83
1906,1860,46,247.8,15564.34
1906,1861,44,600.84,14345.75
1906,1861,45,430.3,14819.77
1906,1862,43,922.7,15504.4
1906,1862,44,752.25,15504.19
1906,1863,42,1306.65,15818.22
1906,1863,43,1061.9,16088.33
1906,1864,41,1589.92,15979.87
1906,1864,42,1490.6,16620.09
1906,1865,40,1879.65,16000.82
1906,1865,41,1699.28,16198.58
1906,1866,39,2033.31,15868.71
1906,1866,40,2038.09,16680.15
1906,1867,38,2014.71,14769.04
1906,1867,39,2001.23,15273.2
1906,1868,37,1936.75,13170.69
1906,1868,38,1960.44,14048.2
1906,1869,36,2434.88,14990.13
1906,1869,37,2249.23,14862.4
1906,1870,35,2617.27,15262.44
1906,1870,36,2578.6,15491.44
1906,1871,34,2967.44,16392.53
1906,1871,35,2884.19,16549.05
1906,1872,33,2899.22,16151.81
1906,1872,34,3006.17,16496.77
1906,1873,32,3180.09,16864.86
1906,1873,33,3075.38,17022.03
1906,1874,31,3234.84,17137.4
1906,1874,32,3312.19,17418.68
1906,1875,30,3555.33,17920.72
1906,1875,31,3470.25,18241.16
1906,1876,29,3490.62,18121.77
1906,1876,30,3664.47,18428.78
1906,1877,28,3769.17,19282.43
1906,1877,29,3749.97,19519.65
1906,1878,27,3650.26,18975.85
1906,1878,28,3777.28,19335.4
1906,1879,26,3818.38,20176.26
1906,1879,27,3839.77,20092.71
1906,1880,25,3391.78,19378.26
1906,1880,26,3747.86,20149.79
1906,1881,24,3287.84,19892.95
1906,1881,25,3416.26,19971.04
1906,1882,23,2979.45,20162.91
1906,1882,24,3360.83,20955.48
1906,1883,22,2669.58,21066.51
1906,1883,23,2978.32,21115.87
1906,1884,21,2276.76,22340.54
1906,1884,22,2665.59,22436.66
1906,1885,20,1744.71,22915.97
1906,1885,21,2104.22,22542.02
1906,1886,19,1221.9,23495.86
1906,1886,20,1614.77,23827.04
1906,1887,18,699.26,24561.91
1906,1887,19,1072.52,24511.01
1906,1888,17,331.45,24445.02
1906,1888,18,559.8,24709.25
1906,1889,16,94.69,24144.86
1906,1889,17,232.75,24487.88
1906,1890,15,21.01,25302.92
1906,1890,16,62.69,25282.22
1906,1891,14,2.55,25478.96
1906,1891,15,12.64,26452.3
1906,1892,13,0,25021.71
1906,1892,14,0.42,25847.38
1906,1893,12,0,25869.41
1906,1893,13,0,26357.68
1906,1894,12,0,26466.37
1907,NA,12,0,0
1907,NA,55,0,0
1907,1851,55,0,11836.57
1907,1852,54,0,11234.45
1907,1852,55,0,11766.46
1907,1853,53,0,12568.82
1907,1853,54,0,12134.84
1907,1854,52,0.34,13828.36
1907,1854,53,0,13551.34
1907,1855,51,0,12882.07
1907,1855,52,0.65,12978.68
1907,1856,50,2.32,13102.81
1907,1856,51,0,12993.1
1907,1857,49,9.8,14021.06
1907,1857,50,5.6,13453.91
1907,1858,48,26.97,15047.18
1907,1858,49,13.96,14952
1907,1859,47,71.17,15450.07
1907,1859,48,37.38,15339.78
1907,1860,46,190.04,15350.66
1907,1860,47,97.14,15419.85
1907,1861,45,332.25,14247.23
1907,1861,46,238.66,14693.84
1907,1862,44,606.72,15391.81
1907,1862,45,428.12,15378.74
1907,1863,43,904.84,15700.67
1907,1863,44,726.89,15957.76
1907,1864,42,1249.72,15853.91
1907,1864,43,1058.45,16484.46
1907,1865,41,1557.74,15888.42
1907,1865,42,1377.91,16075.4
1907,1866,40,1800.33,15760.85
1907,1866,41,1717.39,16551.09
1907,1867,39,1806.83,14660.8
1907,1867,40,1794.59,15170.13
1907,1868,38,1792.56,13073.8
1907,1868,39,1769.28,13951.34
1907,1869,37,2197.37,14867.6
1907,1869,38,2084.53,14757.41
1907,1870,36,2428.87,15160.56
1907,1870,37,2329.2,15379.75
1907,1871,35,2721.69,16280.95
1907,1871,36,2683.81,16430.08
1907,1872,34,2797.1,16022.23
1907,1872,35,2771.18,16361.83
1907,1873,33,2974.71,16734.97
1907,1873,34,2978.93,16893.45
1907,1874,32,3224.35,17017.32
1907,1874,33,3118.14,17308.92
1907,1875,31,3388.37,17762.84
1907,1875,32,3465.5,18096.26
1907,1876,30,3446.98,17969.22
1907,1876,31,3488.61,18269.8
1907,1877,29,3664.43,19105.35
1907,1877,30,3715.13,19349.34
1907,1878,28,3676.52,18813.6
1907,1878,29,3684.81,19161.56
1907,1879,27,3740.87,19983.29
1907,1879,28,3869.74,19906.7
1907,1880,26,3553.88,19182.21
1907,1880,27,3702.42,19960.75
1907,1881,25,3429.55,19684.96
1907,1881,26,3611.2,19746.93
1907,1882,24,3291.24,19926.52
1907,1882,25,3540.49,20730.46
1907,1883,23,3071.91,20793.13
1907,1883,24,3345.15,20859.91
1907,1884,22,2801.18,21977.34
1907,1884,23,3124.89,22120.43
1907,1885,21,2384.02,22540.98
1907,1885,22,2669.91,22202.52
1907,1886,20,1763.79,23084.96
1907,1886,21,2263.33,23433.92
1907,1887,19,1275.52,24091.99
1907,1887,20,1637.08,24076.79
1907,1888,18,742.96,23993.75
1907,1888,19,1098.65,24258.22
1907,1889,17,353.1,23745.12
1907,1889,18,596.59,24060.4
1907,1890,16,100.17,24949.78
1907,1890,17,253.81,24865.48
1907,1891,15,23.79,25275.7
1907,1891,16,66.16,26108.15
1907,1892,14,4.82,24895.62
1907,1892,15,14.82,25614.6
1907,1893,13,0.83,25750.32
1907,1893,14,3.1,26234.76
1907,1894,12,0,26107.63
1907,1894,13,0.16,26370.22
1907,1895,12,0,27180.11
1908,NA,12,0,0
1908,NA,55,0,0
1908,1852,55,0,11098.54
1908,1853,54,0,12428.16
1908,1853,55,0,11992.07
1908,1854,53,0,13692.66
1908,1854,54,0,13383.72
1908,1855,52,0,12745.32
1908,1855,53,0,12843.46
1908,1856,51,0,12974.9
1908,1856,52,0,12859.5
1908,1857,50,1.46,13897.09
1908,1857,51,0,13315.2
1908,1858,49,9.35,14891
1908,1858,50,4.49,14798.69
1908,1859,48,29.55,15307.22
1908,1859,49,14.43,15227.16
1908,1860,47,76.47,15208.15
1908,1860,48,40.8,15281.4
1908,1861,46,175.13,14126.16
1908,1861,47,98.91,14585.75
1908,1862,45,371.76,15267.26
1908,1862,46,244.99,15254.79
1908,1863,44,608.87,15573.24
1908,1863,45,461.54,15846.42
1908,1864,43,903.59,15724.54
1908,1864,44,731.74,16372.38
1908,1865,42,1211.08,15767.6
1908,1865,43,1018.64,15932.03
1908,1866,41,1471.43,15638.91
1908,1866,42,1362.13,16424.09
1908,1867,40,1575.7,14561.87
1908,1867,41,1492.17,15047.17
1908,1868,39,1543.88,12983.66
1908,1868,40,1557.33,13869.5
1908,1869,38,1999.88,14762.59
1908,1869,39,1806.15,14648.43
1908,1870,37,2258.29,15051.25
1908,1870,38,2147.77,15270.59
1908,1871,36,2570.23,16163.92
1908,1871,37,2509.63,16321.2
1908,1872,35,2620.11,15891.17
1908,1872,36,2618.79,16237.54
1908,1873,34,2848.8,16608.55
1908,1873,35,2801.76,16793.6
1908,1874,33,2950.89,16910.08
1908,1874,34,2980.31,17212.81
1908,1875,32,3288.65,17621.74
1908,1875,33,3182.4,17982.26
1908,1876,31,3389.29,17814.2
1908,1876,32,3440.14,18186.77
1908,1877,30,3638.77,18938.66
1908,1877,31,3668.46,19208.34
1908,1878,29,3626.89,18644.44
1908,1878,30,3673.62,19057.66
1908,1879,28,3825.92,19798.3
1908,1879,29,3847.01,19776.85
1908,1880,27,3542.49,19002.25
1908,1880,28,3805.52,19844.46
1908,1881,26,3635.78,19464.07
1908,1881,27,3636.14,19610.46
1908,1882,25,3509.84,19712.54
1908,1882,26,3809.38,20575.66
1908,1883,24,3447.26,20541.09
1908,1883,25,3614.29,20694.15
1908,1884,23,3252.17,21667.57
1908,1884,24,3567.88,21913.31
1908,1885,22,2906.09,22201.48
1908,1885,23,3163.51,21993.01
1908,1886,21,2488.07,22704.08
1908,1886,22,2875.46,23185.04
